block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
a_54872,0,10741,0,1,City Centre,76838,2_merged_1068300,1049113,
a_54869,0,10741,0,1,City Centre,76838,2_merged_1068300,1049112,
a_54871,0,10741,0,1,City Centre,76838,2_merged_1068300,1049111,
a_54870,0,10741,0,1,City Centre,76838,2_merged_1068300,1049110,
b_55297,0,10837,0,0,Silverwood Heights,77522,1_merged_1068301,1065638,
a_54870,0,10741,0,1,City Centre,76838,2_merged_1068300,1049119,
a_54869,0,10741,0,1,City Centre,76838,2_merged_1068300,1049118,
b_55137,0,10803,0,0,City Centre,77391,1_merged_1068301,1062710,
b_55166,0,10862,0,1,Centre Mall,77632,1_merged_1068301,1067677,
b_55153,0,10804,0,1,Broadway,77405,1_merged_1068301,1063054,
b_55182,0,10806,0,1,City Centre,77410,2_merged_1068304,1063481,
b_55152,0,10804,0,1,Broadway,77405,1_merged_1068301,1063055,
b_55297,0,10837,0,0,Silverwood Heights,77521,1_merged_1068301,1065635,
b_55271,0,10823,0,1,Forest Grove,77481,2_merged_1068304,1065140,
b_55271,0,10823,0,1,University,77482,2_merged_1068304,1065141,
b_55297,0,10837,0,0,Silverwood Heights,77522,1_merged_1068301,1065630,
b_55297,0,10837,0,0,Silverwood Heights,77521,1_merged_1068301,1065631,
b_55227,0,10814,0,0,North Industrial,77439,2_merged_1068304,1064206,
b_55227,0,10814,0,0,North Industrial,77439,2_merged_1068304,1064207,
b_55227,0,10814,0,0,North Industrial,77439,2_merged_1068304,1064204,
b_55227,0,10814,0,0,North Industrial,77439,2_merged_1068304,1064205,
b_55224,0,10814,0,1,Not in Service,77441,1_merged_1068301,1064202,
b_55271,0,10823,0,1,University,77482,2_merged_1068304,1065144,
b_55224,0,10814,0,1,City Centre,77440,1_merged_1068301,1064200,
b_55242,0,10817,0,0,University,77453,1_merged_1068301,1064676,
b_55297,0,10837,0,0,Silverwood Heights,77521,1_merged_1068301,1065633,
b_55227,0,10814,0,0,North Industrial,77439,2_merged_1068304,1064208,
b_55227,0,10814,0,0,North Industrial,77439,2_merged_1068304,1064209,
b_55163,0,10862,0,1,Centre Mall,77632,1_merged_1068301,1067675,
a_54802,0,10744,0,1,Civic Operations Centre,76859,2_merged_1068300,1049487,
b_55153,0,10804,0,1,Broadway,77405,1_merged_1068301,1063058,
b_55127,0,10842,0,0,Arbor Creek,77539,1_merged_1068301,1066072,
b_55152,0,10804,0,1,Broadway,77405,1_merged_1068301,1063059,
b_55321,0,10857,0,1,Hampton Village,77599,3_merged_1068303,1067009,
b_55336,0,10862,0,0,Briarwood,77629,2_merged_1068304,1067717,
b_55113,0,10807,0,1,City Centre,77415,1_merged_1068301,1063589,
b_55208,0,10812,0,1,City Centre,77431,2_merged_1068304,1064062,
b_55209,0,10812,0,1,City Centre,77431,2_merged_1068304,1064063,
b_55208,0,10812,0,1,City Centre,77431,2_merged_1068304,1064060,
b_55209,0,10812,0,1,City Centre,77431,2_merged_1068304,1064061,
b_55213,0,10812,0,0,River Heights,77430,3_merged_1068303,1064066,
b_55212,0,10812,0,0,River Heights,77430,3_merged_1068303,1064067,
b_55208,0,10812,0,1,City Centre,77431,2_merged_1068304,1064064,
b_55212,0,10812,0,0,River Heights,77430,3_merged_1068303,1064065,
b_55213,0,10812,0,0,River Heights,77430,3_merged_1068303,1064068,
b_55212,0,10812,0,0,River Heights,77430,3_merged_1068303,1064069,
a_54756,0,10728,0,0,City Centre,76761,1_merged_1068297,1046930,
a_54755,0,10728,0,0,City Centre,76761,1_merged_1068297,1046931,
a_54757,0,10728,0,0,City Centre,76761,1_merged_1068297,1046932,
a_54754,0,10728,0,0,City Centre,76761,1_merged_1068297,1046933,
a_54756,0,10728,0,0,City Centre,76761,1_merged_1068297,1046934,
a_54755,0,10728,0,0,City Centre,76761,1_merged_1068297,1046935,
a_54757,0,10728,0,0,City Centre,76761,1_merged_1068297,1046936,
a_54754,0,10728,0,0,City Centre,76761,1_merged_1068297,1046937,
a_54756,0,10728,0,0,City Centre,76761,1_merged_1068297,1046938,
a_54755,0,10728,0,0,City Centre,76761,1_merged_1068297,1046939,
b_55124,0,10802,0,1,City Centre,77384,1_merged_1068301,1062508,
b_55100,0,10805,0,1,City Centre,77408,2_merged_1068304,1063316,
b_55113,0,10807,0,1,City Centre via Riversdale,77416,1_merged_1068301,1063580,
b_55111,0,10807,0,1,City Centre via Riversdale,77416,1_merged_1068301,1063581,
b_55321,0,10857,0,0,Confederation Terminal,77597,3_merged_1068303,1067003,
b_55323,0,10857,0,0,Confederation Terminal,77597,3_merged_1068303,1067002,
b_55323,0,10857,0,0,Confederation Terminal,77597,3_merged_1068303,1067005,
b_55322,0,10857,0,0,Confederation Terminal,77597,3_merged_1068303,1067004,
b_55322,0,10857,0,1,Hampton Village,77599,3_merged_1068303,1067007,
b_55321,0,10857,0,0,Not in Service,77596,3_merged_1068303,1067006,
a_54927,0,10752,0,1,University,76894,1_merged_1068297,1050115,
a_54928,0,10752,0,1,University,76894,1_merged_1068297,1050114,
a_54928,0,10752,0,1,University,76894,1_merged_1068297,1050117,
a_54927,0,10752,0,1,Forest Grove,76895,1_merged_1068297,1050116,
a_54928,0,10752,0,1,University,76896,1_merged_1068297,1050111,
a_54929,0,10752,0,1,University,76896,1_merged_1068297,1050110,
a_54929,0,10752,0,1,University,76896,1_merged_1068297,1050113,
a_54927,0,10752,0,1,University,76896,1_merged_1068297,1050112,
a_54927,0,10752,0,1,University,76894,1_merged_1068297,1050119,
a_54928,0,10752,0,1,Forest Grove,76895,1_merged_1068297,1050118,
b_55177,0,10859,0,0,Centre Mall,77609,2_merged_1068304,1067265,
b_55178,0,10859,0,0,Centre Mall,77609,2_merged_1068304,1067264,
b_55177,0,10859,0,0,Centre Mall,77609,2_merged_1068304,1067269,
b_55178,0,10859,0,0,Centre Mall,77609,2_merged_1068304,1067268,
b_55282,0,10843,0,1,Not in Service,77546,2_merged_1068304,1066329,
b_55282,0,10843,0,1,University,77547,2_merged_1068304,1066328,
b_55105,0,10800,0,0,Meadowgreen,77641,2_merged_1068304,1062243,
b_55282,0,10843,0,1,University,77547,2_merged_1068304,1066323,
b_55347,0,10843,0,1,University,77547,2_merged_1068304,1066322,
b_55282,0,10843,0,1,University,77547,2_merged_1068304,1066321,
b_55347,0,10843,0,1,University,77547,2_merged_1068304,1066320,
b_55282,0,10843,0,1,University,77547,2_merged_1068304,1066327,
b_55282,0,10843,0,1,University,77547,2_merged_1068304,1066326,
b_55282,0,10843,0,1,University,77547,2_merged_1068304,1066325,
b_55282,0,10843,0,1,University,77547,2_merged_1068304,1066324,
a_54834,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052355,
a_54826,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052354,
a_54834,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052357,
a_54833,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052356,
a_54823,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052351,
a_54838,0,10789,0,0,University via Taylor,77050,2_merged_1068300,1052422,
a_54861,0,10740,0,0,Airport,76829,1_merged_1068297,1048895,
a_54860,0,10740,0,0,Airport,76829,1_merged_1068297,1048894,
a_54861,0,10740,0,0,Airport,76829,1_merged_1068297,1048897,
a_54860,0,10740,0,0,Airport,76829,1_merged_1068297,1048896,
a_54861,0,10740,0,0,Airport,76829,1_merged_1068297,1048891,
a_54860,0,10740,0,0,Airport,76829,1_merged_1068297,1048890,
a_54861,0,10740,0,0,Airport,76829,1_merged_1068297,1048893,
a_54860,0,10740,0,0,Airport,76829,1_merged_1068297,1048892,
b_55327,0,10856,0,0,University,77587,1_merged_1068301,1066846,
a_54830,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052352,
a_54799,0,10740,0,1,City Centre,76834,1_merged_1068297,1048899,
a_54800,0,10740,0,1,City Centre,76834,1_merged_1068297,1048898,
a_54995,0,10792,0,1,Centre Mall,77070,2_merged_1068300,1052891,
a_54837,0,10792,0,1,Centre Mall,77070,2_merged_1068300,1052896,
a_54838,0,10792,0,1,Centre Mall,77070,2_merged_1068300,1052897,
a_54837,0,10792,0,1,Centre Mall,77070,2_merged_1068300,1052894,
a_54838,0,10792,0,1,Centre Mall,77070,2_merged_1068300,1052895,
b_55114,0,10807,0,0,Riversdale,77413,2_merged_1068304,1063632,
a_54968,0,10787,0,0,Confederation Terminal,77042,1_merged_1068297,1052168,
a_54972,0,10787,0,0,Confederation Terminal,77042,1_merged_1068297,1052169,
b_55115,0,10807,0,0,Riversdale,77413,2_merged_1068304,1063633,
a_54979,0,10786,0,1,Hampton Village,77039,3_merged_1068299,1052162,
a_54969,0,10787,0,0,Confederation Terminal,77042,1_merged_1068297,1052163,
a_54980,0,10786,0,1,Hampton Village,77039,3_merged_1068299,1052160,
a_54981,0,10786,0,1,Hampton Village,77039,3_merged_1068299,1052161,
a_54969,0,10787,0,0,Confederation Terminal,77042,1_merged_1068297,1052166,
a_54967,0,10787,0,0,Confederation Terminal,77042,1_merged_1068297,1052167,
a_54967,0,10787,0,0,Confederation Terminal,77042,1_merged_1068297,1052164,
a_54968,0,10787,0,0,Confederation Terminal,77042,1_merged_1068297,1052165,
b_55240,0,10817,0,1,College Park,77455,1_merged_1068301,1064689,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049278,
a_54888,0,10743,0,1,Not in Service,76854,2_merged_1068300,1049279,
b_55109,0,10800,0,0,Meadowgreen,77641,3_merged_1068303,1062317,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049272,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049273,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049270,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049271,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049276,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049277,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049274,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049275,
b_55240,0,10817,0,0,University,77453,1_merged_1068301,1064682,
b_55241,0,10817,0,0,University,77453,1_merged_1068301,1064683,
b_55116,0,10807,0,1,City Centre via Riversdale,77416,2_merged_1068304,1063638,
b_55176,0,10860,0,0,University,77616,2_merged_1068304,1067492,
b_55180,0,10860,0,0,University,77616,2_merged_1068304,1067493,
b_55180,0,10860,0,0,University,77616,2_merged_1068304,1067490,
b_55117,0,10807,0,1,City Centre via Riversdale,77416,2_merged_1068304,1063639,
a_54861,0,10754,0,0,Lawson Heights,76905,1_merged_1068297,1055551,
b_55176,0,10860,0,0,University,77616,2_merged_1068304,1067497,
b_55176,0,10860,0,0,University,77616,2_merged_1068304,1067494,
b_55180,0,10860,0,0,University,77616,2_merged_1068304,1067495,
b_55180,0,10860,0,0,University,77616,2_merged_1068304,1067498,
b_55107,0,10800,0,0,Meadowgreen,77641,3_merged_1068303,1062311,
b_55240,0,10817,0,1,College Park,77455,1_merged_1068301,1064685,
a_54832,0,10792,0,0,Centre Mall,77068,1_merged_1068297,1052810,
b_55126,0,10802,0,1,City Centre,77384,1_merged_1068301,1062518,
b_55122,0,10802,0,1,City Centre,77384,1_merged_1068301,1062519,
b_55350,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062048,
b_55096,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062049,
b_55121,0,10802,0,1,City Centre,77384,1_merged_1068301,1062514,
b_55124,0,10802,0,1,City Centre,77384,1_merged_1068301,1062515,
b_55125,0,10802,0,1,City Centre,77384,1_merged_1068301,1062516,
b_55127,0,10802,0,1,City Centre,77384,1_merged_1068301,1062517,
b_55127,0,10802,0,1,City Centre,77384,1_merged_1068301,1062510,
b_55126,0,10802,0,1,City Centre,77384,1_merged_1068301,1062511,
b_55122,0,10802,0,1,City Centre,77384,1_merged_1068301,1062512,
b_55123,0,10802,0,1,City Centre,77384,1_merged_1068301,1062513,
a_54800,0,10754,0,0,Lawson Heights,76905,1_merged_1068297,1055557,
a_54823,0,10792,0,0,Centre Mall,77068,1_merged_1068297,1052811,
b_55178,0,10859,0,0,University via Taylor,77611,2_merged_1068304,1067278,
b_55177,0,10859,0,0,University via Taylor,77611,2_merged_1068304,1067279,
b_55178,0,10859,0,0,University via Taylor,77611,2_merged_1068304,1067276,
b_55148,0,10811,0,0,Airport,77424,3_merged_1068303,1063930,
b_55149,0,10811,0,0,Airport,77424,3_merged_1068303,1063933,
b_55179,0,10859,0,0,Centre Mall,77609,2_merged_1068304,1067275,
b_55149,0,10811,0,0,Airport,77424,3_merged_1068303,1063935,
b_55148,0,10811,0,0,Airport,77424,3_merged_1068303,1063934,
b_55149,0,10811,0,1,City Centre,77427,3_merged_1068303,1063937,
b_55179,0,10859,0,0,Centre Mall,77609,2_merged_1068304,1067271,
a_55072,0,10733,0,0,City Centre,76794,1_merged_1068297,1054919,
a_55072,0,10733,0,0,City Centre,76794,1_merged_1068297,1054918,
a_54865,0,10747,0,0,City Centre,76872,1_merged_1068297,1049858,
a_54867,0,10747,0,0,City Centre,76872,1_merged_1068297,1049859,
a_54867,0,10747,0,0,City Centre,76872,1_merged_1068297,1049856,
a_54868,0,10747,0,0,City Centre,76872,1_merged_1068297,1049857,
a_55074,0,10733,0,0,City Centre,76793,1_merged_1068297,1054913,
a_54866,0,10747,0,0,City Centre,76872,1_merged_1068297,1049855,
a_55072,0,10733,0,0,City Centre,76794,1_merged_1068297,1054915,
a_54912,0,10746,0,1,College Park,76869,3_merged_1068299,1049853,
a_55072,0,10733,0,0,City Centre,76794,1_merged_1068297,1054917,
a_54912,0,10746,0,1,College Park,76870,3_merged_1068299,1049851,
b_55165,0,10862,0,0,Briarwood,77629,1_merged_1068301,1067649,
b_55233,0,10816,0,1,University,77450,1_merged_1068301,1064520,
a_54832,0,10792,0,1,Centre Mall,77069,1_merged_1068297,1052817,
b_55167,0,10860,0,0,University,77616,1_merged_1068301,1067416,
b_55165,0,10860,0,0,University,77616,1_merged_1068301,1067417,
a_54826,0,10792,0,1,Centre Mall,77069,1_merged_1068297,1052815,
b_55350,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062040,
b_55101,0,10799,0,1,Exhibition,77640,3_merged_1068303,1062139,
b_55187,0,10862,0,0,Briarwood,77629,3_merged_1068303,1067759,
b_55153,0,10804,0,1,Market Mall via Preston,77406,1_merged_1068301,1063012,
a_54772,0,10730,0,0,Hudson Bay Park,76768,1_merged_1068297,1047258,
a_54771,0,10730,0,0,Hudson Bay Park,76768,1_merged_1068297,1047259,
a_54772,0,10730,0,0,Hudson Bay Park,76768,1_merged_1068297,1047256,
a_54771,0,10730,0,0,Hudson Bay Park,76768,1_merged_1068297,1047257,
a_54770,0,10729,0,1,City Centre,76767,3_merged_1068299,1047254,
a_54771,0,10730,0,0,Hudson Bay Park,76768,1_merged_1068297,1047255,
a_54770,0,10729,0,1,City Centre,76767,3_merged_1068299,1047252,
a_54770,0,10729,0,1,City Centre,76767,3_merged_1068299,1047253,
a_54770,0,10729,0,1,City Centre,76767,3_merged_1068299,1047250,
a_54768,0,10729,0,1,City Centre,76767,3_merged_1068299,1047251,
b_55152,0,10804,0,1,Market Mall via Preston,77406,1_merged_1068301,1063013,
a_54794,0,10770,0,1,City Centre,76970,3_merged_1068299,1051181,
a_54794,0,10770,0,1,City Centre,76970,3_merged_1068299,1051180,
a_54794,0,10770,0,1,City Centre,76970,3_merged_1068299,1051183,
a_54794,0,10770,0,1,City Centre,76970,3_merged_1068299,1051182,
a_54794,0,10770,0,1,City Centre,76970,3_merged_1068299,1051185,
a_54794,0,10770,0,1,City Centre,76970,3_merged_1068299,1051184,
a_54794,0,10770,0,1,City Centre,76970,3_merged_1068299,1051187,
a_54962,0,10778,0,1,University,76996,2_merged_1068300,1051638,
a_54962,0,10778,0,1,University,76996,2_merged_1068300,1051637,
a_54794,0,10770,0,1,University,77371,3_merged_1068299,1051188,
a_54962,0,10778,0,1,Not In Service,76997,2_merged_1068300,1051635,
a_54962,0,10778,0,1,University,76996,2_merged_1068300,1051634,
a_54962,0,10778,0,1,University,76996,2_merged_1068300,1051633,
a_54962,0,10778,0,1,University,76996,2_merged_1068300,1051632,
a_54962,0,10778,0,1,University,76996,2_merged_1068300,1051631,
a_54962,0,10778,0,1,University,76996,2_merged_1068300,1051630,
a_54800,0,10766,0,0,Silverwood Heights,77106,1_merged_1068297,1055749,
a_55090,0,10766,0,0,Silverwood Heights,77106,1_merged_1068297,1055748,
a_54800,0,10766,0,0,Silverwood Heights,77106,1_merged_1068297,1055747,
a_55090,0,10766,0,0,Silverwood Heights,77106,1_merged_1068297,1055746,
a_54800,0,10766,0,0,Silverwood Heights,77106,1_merged_1068297,1055745,
a_55090,0,10766,0,0,Silverwood Heights,77106,1_merged_1068297,1055744,
a_54800,0,10766,0,0,Silverwood Heights,77106,1_merged_1068297,1055743,
a_55090,0,10766,0,0,Silverwood Heights,77106,1_merged_1068297,1055742,
a_54809,0,10754,0,1,City Centre,77101,3_merged_1068299,1055741,
a_54810,0,10754,0,1,City Centre,77101,3_merged_1068299,1055740,
a_54934,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050328,
a_54935,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050329,
a_54936,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050322,
a_54935,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050323,
a_54935,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050320,
a_54933,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050321,
a_54935,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050326,
a_54933,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050327,
a_54933,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050324,
a_54934,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050325,
a_54968,0,10785,0,0,University,77025,1_merged_1068297,1051989,
a_54982,0,10785,0,0,University,77025,1_merged_1068297,1051988,
a_54944,0,10772,0,1,University,76980,2_merged_1068300,1051459,
a_54962,0,10772,0,1,University,76980,2_merged_1068300,1051458,
a_54980,0,10784,0,1,Blairmore,77021,3_merged_1068299,1051981,
a_54979,0,10784,0,1,Blairmore,77021,3_merged_1068299,1051980,
a_54979,0,10784,0,1,Blairmore,77021,3_merged_1068299,1051983,
a_54962,0,10772,0,1,University,76980,2_merged_1068300,1051450,
a_54985,0,10785,0,0,University,77025,1_merged_1068297,1051985,
a_54962,0,10772,0,1,University,76980,2_merged_1068300,1051456,
a_54789,0,10785,0,0,City Centre,77026,1_merged_1068297,1051987,
a_54984,0,10785,0,0,City Centre,77022,1_merged_1068297,1051986,
b_55308,0,10849,0,0,Lakeridge,77560,3_merged_1068303,1066510,
b_55308,0,10849,0,0,Lakeridge,77560,3_merged_1068303,1066511,
b_55308,0,10849,0,0,Lakeridge,77560,3_merged_1068303,1066512,
b_55308,0,10849,0,1,University,77563,3_merged_1068303,1066513,
b_55308,0,10849,0,1,University,77563,3_merged_1068303,1066514,
b_55305,0,10849,0,0,Lakeridge,77560,2_merged_1068304,1066448,
b_55308,0,10849,0,1,University,77563,3_merged_1068303,1066516,
b_55285,0,10849,0,1,University,77563,3_merged_1068303,1066517,
b_55285,0,10849,0,1,University,77563,3_merged_1068303,1066518,
b_55285,0,10849,0,1,University,77563,3_merged_1068303,1066519,
b_55305,0,10849,0,0,Lakeridge,77560,2_merged_1068304,1066449,
a_54837,0,10792,0,0,Centre Mall,77068,2_merged_1068300,1052876,
b_55184,0,10862,0,0,Centre Mall,77628,3_merged_1068303,1067757,
b_55163,0,10862,0,0,Briarwood,77629,1_merged_1068301,1067650,
a_54838,0,10792,0,0,Centre Mall,77068,2_merged_1068300,1052877,
b_55187,0,10862,0,0,Centre Mall,77628,3_merged_1068303,1067756,
b_55350,0,10805,0,0,Dundonald,77407,1_merged_1068301,1063222,
b_55152,0,10804,0,1,Market Mall via Preston,77406,1_merged_1068301,1063015,
b_55168,0,10862,0,0,Briarwood,77629,1_merged_1068301,1067651,
b_55224,0,10814,0,1,City Centre,77440,1_merged_1068301,1064201,
a_54839,0,10792,0,0,Briarwood,77067,2_merged_1068300,1052870,
b_55103,0,10800,0,1,City Centre,77642,1_merged_1068301,1062212,
b_55104,0,10800,0,1,City Centre,77642,1_merged_1068301,1062211,
b_55103,0,10800,0,1,City Centre,77642,1_merged_1068301,1062210,
b_55104,0,10800,0,1,City Centre,77642,1_merged_1068301,1062217,
b_55103,0,10800,0,1,City Centre,77642,1_merged_1068301,1062216,
b_55104,0,10800,0,1,City Centre,77642,1_merged_1068301,1062215,
b_55103,0,10800,0,1,City Centre,77642,1_merged_1068301,1062214,
b_55104,0,10800,0,1,City Centre,77642,1_merged_1068301,1062219,
b_55103,0,10800,0,1,City Centre,77642,1_merged_1068301,1062218,
b_55166,0,10862,0,0,Briarwood,77629,1_merged_1068301,1067652,
a_54762,0,10734,0,1,City Centre,76806,3_merged_1068299,1048406,
a_54763,0,10734,0,1,City Centre,76806,3_merged_1068299,1048407,
a_54762,0,10734,0,0,Dundonald,76805,3_merged_1068299,1048404,
a_54763,0,10734,0,1,City Centre,76806,3_merged_1068299,1048405,
a_54762,0,10734,0,0,Dundonald,76805,3_merged_1068299,1048402,
a_54763,0,10734,0,0,Dundonald,76805,3_merged_1068299,1048403,
a_54762,0,10734,0,0,Dundonald,76805,3_merged_1068299,1048400,
a_54763,0,10734,0,0,Dundonald,76805,3_merged_1068299,1048401,
a_54762,0,10734,0,1,City Centre,76806,3_merged_1068299,1048408,
